乙酰半胱氨酸注射液|肝衰竭
养血安神糖浆|心悸
养血安神糖浆|头晕
盐酸苯海拉明软胶囊|过敏
盐酸苯海拉明软胶囊|荨麻疹
盐酸苯海拉明软胶囊|血管神经性水肿
盐酸苯海拉明软胶囊|过敏性鼻炎
盐酸苯海拉明软胶囊|皮肤瘙痒症
盐酸苯海拉明软胶囊|药疹
盐酸苯海拉明软胶囊|性皮炎
盐酸苯海拉明软胶囊|晕动病
盐酸苯海拉明软胶囊|感冒
盐酸苯海拉明软胶囊|咳嗽
盐酸苯海拉明软胶囊|水肿
甘油磷酸钠注射液|缺乏
锝[99mTc]双半胱氨酸注射液|肾脏疾病
锝[99mTc]双半胱氨酸注射液|通畅
舒眠片|失眠
舒眠片|易怒
舒眠片|头晕目眩
布地奈德粉雾剂|季节性过敏性鼻炎
布地奈德粉雾剂|鼻炎
注射用卡络磺钠|妇产科出血疾病
注射用卡络磺钠|出血
注射用卡络磺钠|显著
金莲清热胶囊|发热
金莲清热胶囊|咽痛
金莲清热胶囊|咳嗽
金莲清热胶囊|流行性感冒
金莲清热胶囊|上呼吸道感染
金莲清热胶囊|止咳
金莲清热胶囊|口渴
金莲清热胶囊|咽干
金莲清热胶囊|痰
金莲清热胶囊|感染
左羟丙哌嗪分散片|上呼吸道感染
左羟丙哌嗪分散片|咽炎
左羟丙哌嗪分散片|间质性肺炎
左羟丙哌嗪分散片|支气管哮喘
左羟丙哌嗪分散片|支气管炎
左羟丙哌嗪分散片|呼吸疾病
左羟丙哌嗪分散片|持续性咳嗽
左羟丙哌嗪分散片|感染
左羟丙哌嗪分散片|干咳
左羟丙哌嗪分散片|咳嗽
胞二磷胆碱注射液|急性颅脑外伤
胞二磷胆碱注射液|意识障碍
胞二磷胆碱注射液|偏瘫
胞二磷胆碱注射液|急性损伤
胞二磷胆碱注射液|外伤
胞二磷胆碱注射液|障碍
胞二磷胆碱注射液|损伤
甲磺酸二氢麦角碱分散片|精神退化
甲磺酸二氢麦角碱分散片|急慢性脑血管病后
甲磺酸二氢麦角碱分散片|血管性痴呆
甲磺酸二氢麦角碱分散片|血管性头痛
甲磺酸二氢麦角碱分散片|减退
甲磺酸二氢麦角碱分散片|痴呆
甲磺酸二氢麦角碱分散片|头痛
小柴胡胶囊|心烦
小柴胡胶囊|口苦
小柴胡胶囊|咽干
丹参滴丸|心绞痛
消旋卡多曲胶囊|急性腹泻
消旋卡多曲胶囊|腹泻
卡络磺钠注射液|妇产科疾病出血
卡络磺钠注射液|泌尿系统出血
卡络磺钠注射液|出血
卡络磺钠注射液|显著
复方川芎片|冠心病
复方川芎片|心绞痛属
复方川芎片|止痛
复方川芎片|心绞痛
乙酰胺吡咯烷酮片|慢性脑血管病
乙酰胺吡咯烷酮片|脑外伤
乙酰胺吡咯烷酮片|毒性脑病
乙酰胺吡咯烷酮片|中度脑功能障碍
乙酰胺吡咯烷酮片|功能障碍
乙酰胺吡咯烷酮片|发育
乙酰胺吡咯烷酮片|迟缓
舒筋活血胶囊|疼痛
舒筋活血胶囊|酸痛
消癌平丸|晚期食道癌
消癌平丸|食道狭窄梗阻
消癌平丸|吞咽困难
消癌平丸|疼痛
消癌平丸|噎膈
消癌平丸|狭窄
消癌平丸|梗阻
参苓白术胶囊|乏力
全氟丙烷人血白蛋白微球注射液|增强
西尼地平软胶囊|高血压
苯扎贝特胶囊|血症
苯扎贝特胶囊|胆固醇血症
苯扎贝特胶囊|混合型高脂血症
苯扎贝特胶囊|高
盐酸氨溴索咀嚼片|慢性呼吸系统疾病
盐酸氨溴索咀嚼片|慢性支气管炎急性
盐酸氨溴索咀嚼片|喘息型支气管炎
盐酸氨溴索咀嚼片|支气管哮喘
盐酸氨溴索咀嚼片|痰
盐酸氨溴索咀嚼片|正常
盐酸氨溴索咀嚼片|不良
盐酸氨溴索咀嚼片|加重
盐酸氨溴索咀嚼片|喘息
消瘀康片|颅内血肿
消瘀康片|血肿
尿通卡克乃其片|止痛
尿通卡克乃其片|尿痛
尿通卡克乃其片|尿血
尿通卡克乃其片|流脓
黄芪片|心悸
黄芪片|虚脱
黄芪片|肿瘤
黄芪片|慢性肾病
黄芪片|脱肛
黄芪片|子宫脱垂
黄芪片|排脓
黄芪片|气短
黄芪片|体虚
黄芪片|浮肿
黄芪片|脱垂
糖脉康胶囊|血瘀
糖脉康胶囊|盗汗
糖脉康胶囊|便秘
糖脉康胶囊|糖尿病
糖脉康胶囊|并发症
糖脉康胶囊|热
糖脉康胶囊|口渴
糖脉康胶囊|倦怠
糖脉康胶囊|乏力
糖脉康胶囊|气短
糖脉康胶囊|心烦
糖脉康胶囊|闷痛
糖脉康胶囊|麻木
糖脉康胶囊|刺痛
糖脉康片|血瘀
糖脉康片|盗汗
糖脉康片|便秘
糖脉康片|糖尿病
糖脉康片|并发症
糖脉康片|热
糖脉康片|口渴
糖脉康片|倦怠
糖脉康片|乏力
糖脉康片|气短
糖脉康片|心烦
糖脉康片|闷痛
糖脉康片|麻木
糖脉康片|刺痛
利肝隆胶囊|慢性乙型肝炎
利肝隆胶囊|黄疸
利肝隆胶囊|乙型肝炎
利肝隆胶囊|降低
全天麻片|头痛眩晕
全天麻片|癫痫抽搐
全天麻片|头痛
全天麻片|眩晕
全天麻片|麻木
全天麻片|癫痫
全天麻片|抽搐
盐酸奥昔布宁缓释胶囊|尿失禁
盐酸奥昔布宁缓释胶囊|尿急
盐酸奥昔布宁缓释胶囊|尿频
益血生片|心悸
益血生片|贫血
益血生片|头昏眼花
益血生片|气短
益血生片|体乏
益血生片|无力
尼可刹米注射液|抑制
酒石酸罗格列酮胶囊|型糖尿病
复方电解质葡萄糖注射液-R4A|潴留
良附滴丸|痛
良附滴丸|气滞
咪唑立宾片|抑制
咪唑立宾片|反应
镇咳宁胶囊|伤风咳嗽
镇咳宁胶囊|支气管炎
镇咳宁胶囊|哮喘
镇咳宁胶囊|咳
镇咳宁胶囊|咳嗽
五酯颗粒|慢性肝炎
五酯颗粒|降低
五酯颗粒|升高
疏风活络片|麻木
疏风活络片|酸痛
护肝宁丸|急性肝炎
护肝宁丸|慢性肝炎
护肝宁丸|止痛
护肝宁丸|降低
碘克沙醇注射液|增强
丹参颗粒|冠心病
丹参颗粒|心绞痛症
丹参颗粒|心绞痛
小青龙胶囊|风寒
小青龙胶囊|发热
小青龙胶囊|止咳
小青龙胶囊|恶寒
小青龙胶囊|喘
小青龙胶囊|咳痰
地奥心血康片|扩张
地奥心血康片|心肌缺血
地奥心血康片|冠心病
地奥心血康片|心绞痛
地奥心血康片|瘀血
地奥心血康片|眩晕
地奥心血康片|心悸
地奥心血康片|止痛
地奥心血康片|气短
地奥心血康片|胸闷
颠茄口腔崩解片|痉挛
颠茄口腔崩解片|十二指肠溃疡
颠茄口腔崩解片|胆绞痛
颠茄口腔崩解片|溃疡
颠茄口腔崩解片|绞痛
寒湿痹胶囊|肢体关节疼痛
寒湿痹胶囊|肿胀
寒湿痹胶囊|风湿性关节炎
寒湿痹胶囊|疼痛
寒湿痹胶囊|畏寒
益母草片|产后腹痛
益母草片|量少
益母草片|腹痛
碘番酸片|阳性
碘帕醇注射液|增强
茶碱麻黄碱片|支气管哮喘
朱砂安神片|心悸
朱砂安神片|失眠
朱砂安神片|烦热
朱砂安神片|多梦
复方罗布麻颗粒|高血压
复方罗布麻颗粒|神经衰弱
复方罗布麻颗粒|头晕
复方罗布麻颗粒|心悸
复方罗布麻颗粒|失眠
茵栀黄片|黄疸
茵栀黄片|慢性肝炎
茵栀黄片|重症肝炎
茵栀黄片|型重症肝炎
茵栀黄片|降低
茵栀黄片|湿热
妇科调经滴丸|经期腹痛
妇科调经滴丸|止痛
妇科调经滴丸|量少
妇科调经滴丸|腹痛
桂附地黄片|不足
桂附地黄片|冷
复方溴丙胺太林片|咳
复方妥英麻黄茶碱片|支气管哮喘
复方妥英麻黄茶碱片|慢性喘息型支气管炎
复方妥英麻黄茶碱片|支气管痉挛
复方妥英麻黄茶碱片|喘息
复方妥英麻黄茶碱片|痉挛
脂肪乳氨基酸(17)葡萄糖(11%)注射液|不全
甘露醇烟酸酯片|冠心病
甘露醇烟酸酯片|脑血栓
甘露醇烟酸酯片|硬化
甘露醇烟酸酯片|高血脂
甘露醇烟酸酯片|高血压
八珍胶囊|乏力
四逆颗粒|阳虚
四逆颗粒|脱
四逆颗粒|冷汗
胰胆舒颗粒|慢性胰腺炎
胰胆舒颗粒|胆囊炎属
胰胆舒颗粒|血瘀
胰胆舒颗粒|止痛
胰胆舒颗粒|气滞
肝达康胶囊|血瘀
肝达康胶囊|腹胀
肝达康胶囊|慢性乙型肝炎
肝达康胶囊|脾虚
肝达康胶囊|疲乏
肝达康胶囊|纳差
复方甘氨酸茶碱钠片|支气管哮喘
复方甘氨酸茶碱钠片|慢性喘息型支气管炎
复方甘氨酸茶碱钠片|慢性阻塞性肺气肿
复方甘氨酸茶碱钠片|支气管痉挛
复方甘氨酸茶碱钠片|喘息
复方甘氨酸茶碱钠片|痉挛
利福平胶丸|结核病
利福平胶丸|结核性脑膜炎
利福平胶丸|减少
痛舒胶囊|风湿关节痛
痛舒胶囊|关节痛
复方联苯双酯片|慢性肝炎
复方联苯双酯片|升高
复方氨基比林茶碱片|慢性支气管炎
复方氨基比林茶碱片|支气管哮喘
跌打活血胶囊|疼痛
跌打活血胶囊|止痛
跌打活血胶囊|淤血
肾炎四味丸|慢性肾炎
苯唑西林钠胶囊|肺炎
苯唑西林钠胶囊|软组织感染
苯唑西林钠胶囊|感染
鼻渊舒胶囊|急性鼻炎
鼻渊舒胶囊|急性鼻窦炎
养血安神颗粒|心悸
养血安神颗粒|失眠
养血安神颗粒|阴虚
养血安神颗粒|健忘
利福平软胶囊|结核病
利福平软胶囊|结核性脑膜炎
利福平软胶囊|减少
贞芪扶正胶囊|不足
贞芪扶正胶囊|正常
铝钠颠茄片|胃酸过多
铝钠颠茄片|胃痛
铝钠颠茄片|慢性胃炎
铝钠颠茄片|烧灼感
铝钠颠茄片|烧心
庆大霉素碳酸铋胶囊|慢性溃疡性肠炎
庆大霉素碳酸铋胶囊|痢疾
庆大霉素碳酸铋胶囊|急性肠炎
九味羌活口服液|风寒
九味羌活口服液|感冒
九味羌活口服液|发热
九味羌活口服液|痛
九味羌活口服液|湿
九味羌活口服液|恶寒
九味羌活口服液|头重
舒林酸胶囊|风湿性关节炎
舒林酸胶囊|退行性关节炎
舒林酸胶囊|关节炎
枸椽酸喷托维林片|干咳
注射用戈那瑞林|前列腺癌
双黄连颗粒|风热
双黄连颗粒|感冒
双黄连颗粒|发热
双黄连颗粒|咳嗽
双黄连颗粒|咽痛
卡托普利胶囊|高血压
卡托普利胶囊|心力衰竭
柴银颗粒|风热感冒
柴银颗粒|发热
柴银颗粒|头痛
柴银颗粒|咽痛
复方丹参胶囊|心绞痛
消瘀康胶囊|颅内血肿
消瘀康胶囊|血肿
吡罗昔康肠溶片|关节炎
吡罗昔康肠溶片|软组织病变
吡罗昔康肠溶片|疼痛
吡罗昔康肠溶片|肿胀
吡罗昔康肠溶片|病变
盐酸班布特罗颗粒|支气管哮喘
盐酸班布特罗颗粒|慢性喘息性支气管炎
盐酸班布特罗颗粒|阻塞性肺气肿
盐酸班布特罗颗粒|支气管痉挛
盐酸班布特罗颗粒|肺部疾病
盐酸班布特罗颗粒|喘息
盐酸班布特罗颗粒|痉挛
十灰散|血崩
十灰散|止血
十灰散|吐血
葡萄糖酸氯己定溶液|咽峡炎
葡萄糖酸氯己定溶液|口腔溃疡
异烟肼注射液　|结核病
异烟肼注射液　|部分非结核分枝杆菌病
异烟肼注射液　|结核
滋心阴颗粒|心悸
滋心阴颗粒|失眠
滋心阴颗粒|冠心病
滋心阴颗粒|心绞痛
滋心阴颗粒|止痛
滋心阴颗粒|不足
滋心阴颗粒|心烦
滋心阴颗粒|热
酒石酸托特罗定胶囊|尿急
酒石酸托特罗定胶囊|性尿失禁
酒石酸托特罗定胶囊|尿频
牛黄蛇胆川贝散|咳嗽
牛黄蛇胆川贝散|止咳
牛黄蛇胆川贝散|热
牛黄蛇胆川贝散|痰
柏子养心胶囊|心悸
柏子养心胶囊|失眠
柏子养心胶囊|虚寒
柏子养心胶囊|多梦
柏子养心胶囊|健忘
复方庆大霉素普鲁卡因胶囊|慢性胃炎
羧甲司坦含片|呼吸困难
羧甲司坦含片|粘稠
羧甲司坦含片|咳痰
利福平异烟肼胶囊|结核病
黑锡丹|坠
黑锡丹|痰
黑锡丹|喘
黑锡丹|虚
黑锡丹|气喘
颠茄流浸膏|平滑肌痉挛
颠茄流浸膏|十二指肠溃疡
颠茄流浸膏|胆绞痛
颠茄流浸膏|痉挛
颠茄流浸膏|抑制
颠茄流浸膏|溃疡
颠茄流浸膏|绞痛
跌打七厘散|瘀血
跌打七厘散|外伤出血
跌打七厘散|消肿
跌打七厘散|止痛
跌打七厘散|止血
跌打七厘散|肿痛
跌打七厘散|外伤
跌打七厘散|出血
脑血康口服液|脑卒中
脑血康口服液|高血压性脑出血后
脑血康口服液|脑血肿
脑血康口服液|脑血栓
脑血康口服液|半身不遂
脑血康口服液|口眼歪斜
脑血康口服液|高血压
脑血康口服液|血肿
抗炭疽血清|炭疽病
抗炭疽血清|炭疽感染
抗炭疽血清|感染
复方甘草铝镁片|胃酸过多
复方甘草铝镁片|胃痛
复方甘草铝镁片|胃灼热
复方甘草铝镁片|慢性胃炎
复方甘草铝镁片|烧心
拔毒生肌散|下陷
十灰丸|血崩
十灰丸|出血
十灰丸|止血
十灰丸|吐血
十灰丸|衄
牛黄蛇胆川贝滴丸|咳嗽
牛黄蛇胆川贝滴丸|消炎
牛黄蛇胆川贝滴丸|止咳
牛黄蛇胆川贝滴丸|痰
龙血竭散|瘀血
龙血竭散|外伤出血
龙血竭散|止血
龙血竭散|外伤
龙血竭散|出血
龙血竭散|脓疮
茵莲清肝合剂|病毒性肝炎
茵莲清肝合剂|肝炎病毒
茵莲清肝合剂|肝功能异常
茵莲清肝合剂|异常
补中益气片|内脏下垂
补中益气片|乏力
补中益气片|下垂
补肾益脑丸|肾虚
补肾益脑丸|心悸
补肾益脑丸|失眠
补肾益脑丸|遗精盗汗
补肾益脑丸|耳鸣耳聋
补肾益脑丸|气短
补肾益脑丸|健忘
补肾益脑丸|遗精
补肾益脑丸|盗汗
补肾益脑丸|酸软
补肾益脑丸|耳鸣
补肾益脑丸|耳聋
地塞米松棕榈酸酯注射液|慢性风湿性关节炎
复方氯唑沙宗胶囊|急性骨骼肌损伤
复方氯唑沙宗胶囊|损伤
左金片|疼痛
左金片|呕吐
左金片|止痛
左金片|肝火
左金片|口苦
左金片|酸水
红药贴膏|痛
红药贴膏|止痛
氯化钾环戊噻嗪缓释片|水肿
氯化钾环戊噻嗪缓释片|高血压
大川芎片|头痛
大川芎片|眩晕
大川芎片|舌部瘀斑
大川芎片|血管性头痛
大川芎片|恶心
大川芎片|呕吐
大川芎片|心悸
大川芎片|失眠
大川芎片|神经性头痛
大川芎片|痛
大川芎片|焦虑
大川芎片|性头痛
大川芎片|三叉神经痛
大川芎片|脑涨
大川芎片|紧张
大川芎片|麻木
大川芎片|瘀斑
大川芎片|胸闷
大川芎片|易怒
大川芎片|胀痛
大川芎片|压迫
大川芎片|减退
大川芎口服液|头痛
大川芎口服液|眩晕
大川芎口服液|舌部瘀斑
大川芎口服液|脑胀
大川芎口服液|紧张
大川芎口服液|麻木
大川芎口服液|瘀斑
左羟丙哌嗪胶囊|上呼吸道感染
左羟丙哌嗪胶囊|咽炎
左羟丙哌嗪胶囊|间质性肺炎
左羟丙哌嗪胶囊|支气管哮喘
左羟丙哌嗪胶囊|支气管炎
左羟丙哌嗪胶囊|呼吸疾病
左羟丙哌嗪胶囊|持续性咳嗽
左羟丙哌嗪胶囊|感染
左羟丙哌嗪胶囊|干咳
左羟丙哌嗪胶囊|咳嗽
氯喹那多－普罗雌烯阴道片|白带异常
氯喹那多－普罗雌烯阴道片|异常
醋酸氢化可的松注射液|炎症性疾病
醋酸氢化可的松注射液|毒性感染
醋酸氢化可的松注射液|感染
注射用亚锡双半胱氨酸|脑血管性疾病
注射用亚锡双半胱氨酸|出血
注射用亚锡双半胱氨酸|缺血
注射用亚锡双半胱氨酸|癫痫
注射用亚锡双半胱氨酸|痴呆
注射用亚锡双半胱氨酸|脑瘤
注射用亚锡双半胱氨酸|血流
注射用亚锡二巯丁二钠|软组织肿瘤
注射用亚锡二巯丁二钠|肿瘤
肾炎四味颗粒|慢性肾炎
阿司匹林缓释胶囊|心肌梗塞
阿司匹林缓释胶囊|非稳定性心绞痛
阿司匹林缓释胶囊|暂时性脑缺血
阿司匹林缓释胶囊|非出血性中风
阿司匹林缓释胶囊|栓塞
阿司匹林缓释胶囊|急性心肌缺血
阿司匹林缓释胶囊|稳定性心绞痛
阿司匹林缓释胶囊|心绞痛
阿司匹林缓释胶囊|迅速
贞芪扶正片|不足
贞芪扶正片|正常
氢溴酸右美沙芬软胶囊|干咳
稀葡萄糖酸氯己定溶液|咽峡炎
稀葡萄糖酸氯己定溶液|口腔溃疡
茶碱麻黄碱胶囊|平滑肌松弛
茶碱麻黄碱胶囊|支气管哮喘
茶碱麻黄碱胶囊|慢性喘息性气管炎
茶碱麻黄碱胶囊|松弛
茶碱麻黄碱胶囊|止咳
茶碱麻黄碱胶囊|喘息
左金胶囊|疼痛
左金胶囊|呕吐
左金胶囊|止痛
左金胶囊|肝火
左金胶囊|口苦
左金胶囊|酸水
痔康胶囊|内痔
痔康胶囊|止血
痔康胶囊|湿热
痔康胶囊|便血
痔康胶囊|肿痛
痔康胶囊|下坠
棉酚氯化钾维B胶囊|更年期子宫功能性出血
棉酚氯化钾维B胶囊|出血
氯法齐明软胶囊|瘤型麻风
氯法齐明软胶囊|型麻风
氯法齐明软胶囊|麻风杆菌感染
氯法齐明软胶囊|瘤
氯法齐明软胶囊|感染
葛根芩连颗粒|腹痛
葛根芩连颗粒|灼热
橘红胶囊|咳嗽
橘红胶囊|止咳
橘红胶囊|痰
橘红胶囊|胸闷
橘红胶囊|干
赖氨酸茶碱片|支气管哮喘
赖氨酸茶碱片|慢性喘息性支气管炎
赖氨酸茶碱片|喘息
赖氨酸茶碱片|不足
复方甘草麻黄碱片|咳嗽
复方甘草麻黄碱片|喘息性支气管炎
复方甘草麻黄碱片|单纯性支气管炎
复方甘草麻黄碱片|咳痰
复方甘草麻黄碱片|喘息
复方氨茶碱暴马子胶囊|急慢性支气管炎
复方氨茶碱暴马子胶囊|支气管炎
复方氨茶碱暴马子胶囊|型急性支气管炎
氢溴酸加兰他敏胶囊|型痴呆
氢溴酸加兰他敏胶囊|痴呆
合成天麻素胶囊|神经衰弱
合成天麻素胶囊|头痛
合成天麻素胶囊|偏头痛
诺迪康颗粒|血瘀
诺迪康颗粒|心悸
诺迪康颗粒|止痛
诺迪康颗粒|气虚
诺迪康颗粒|胸闷
诺迪康颗粒|气短
诺迪康颗粒|疲乏
诺迪康颗粒|头晕目眩
七厘胶囊|血瘀疼痛
七厘胶囊|外伤出血
七厘胶囊|消肿
七厘胶囊|止痛
七厘胶囊|止血
七厘胶囊|血瘀
七厘胶囊|疼痛
七厘胶囊|外伤
七厘胶囊|出血
复方磷酸哌喹片|恶性疟
安乃近滴鼻液|高热
安乃近滴鼻液|感染
磷酸腺嘌呤片|肿瘤
磷酸腺嘌呤片|苯中毒
磷酸腺嘌呤片|减少
葛根芩连胶囊|腹痛
葛根芩连胶囊|灼热
天王补心片|心悸
天王补心片|失眠
天王补心片|大便干燥
天王补心片|不足
天王补心片|健忘
天王补心片|多梦
天王补心片|干燥
注射用盐酸托烷司琼|癌症
注射用盐酸托烷司琼|恶心
注射用盐酸托烷司琼|呕吐
注射用盐酸托烷司琼|后恶心
石榴健胃散|消化不良
石榴健胃散|腹泻
石榴健胃散|食欲不振
风湿骨痛颗粒|阳虚
风湿骨痛颗粒|膝关节增生性关节炎
风湿骨痛颗粒|局部骨节疼痛
风湿骨痛颗粒|肿胀
风湿骨痛颗粒|增生
风湿骨痛颗粒|疼痛
风湿骨痛颗粒|麻木
风湿骨痛颗粒|畏寒
庆大霉素甲氧苄啶注射液|感染
庆大霉素甲氧苄啶注射液|阳性
庆大霉素甲氧苄啶注射液|阴性
复方氯解磷定注射液|农药中毒
冻干乙型肝炎人免疫球蛋白|乙型肝炎
冻干乙型肝炎人免疫球蛋白|意外感染
冻干乙型肝炎人免疫球蛋白|乙型肝炎病毒
冻干乙型肝炎人免疫球蛋白|阳性
冻干乙型肝炎人免疫球蛋白|感染
重组赖脯胰岛素注射液|高血糖
重组赖脯胰岛素注射液|糖尿病
复方甘草氯化铵片|咳嗽
复方甘草氯化铵片|上呼吸道感染
复方甘草氯化铵片|急性支气管炎
复方甘草氯化铵片|感染
复方氨基酸(15)双肽(2)注射液|高
复方石榴皮小檗碱胶囊|急性肠炎
养胃片|消化不良
养胃片|腹痛呕吐
养胃片|虚弱
养胃片|腹痛
养胃片|呕吐
养胃片|肠鸣
甲磺酸二氢麦角碱片|精神退化
甲磺酸二氢麦角碱片|急慢性脑血管病
甲磺酸二氢麦角碱片|血管性痴呆
甲磺酸二氢麦角碱片|血管性头痛
甲磺酸二氢麦角碱片|减退
甲磺酸二氢麦角碱片|痴呆
甲磺酸二氢麦角碱片|头痛
安神补心六味丸|心慌
安神补心六味丸|气短
氨糖美辛缓释胶囊|性关节炎
氨糖美辛缓释胶囊|类风湿性关节炎
氨糖美辛缓释胶囊|肩周炎
氨糖美辛缓释胶囊|消炎
克林霉素磷酸酯胶囊|呼吸道感染
克林霉素磷酸酯胶囊|泌尿系统感染
克林霉素磷酸酯胶囊|五官感染
克林霉素磷酸酯胶囊|皮肤软组织感染
克林霉素磷酸酯胶囊|脑膜炎
克林霉素磷酸酯胶囊|厌氧菌感染
克林霉素磷酸酯胶囊|敏感
克林霉素磷酸酯胶囊|感染
注射用替硝唑|厌氧菌感染
